core_event_id,game_date,home_team,away_team,home_abbrev,away_abbrev,team_key,game_id,source,saves_event_id,market_event_id
,2023-11-22,Washington Capitals,Buffalo Sabres,WSH,BUF,BUF|WSH,2023020285.0,saves_bettime,9a08080e86b0b3e0a600b98f974ceb11,
,2024-01-15,Boston Bruins,New Jersey Devils,BOS,NJD,BOS|NJD,2023020671.0,saves_bettime,9a3fdbef43e804349932526cc253f6c1,
,2024-04-04,Minnesota Wild,Colorado Avalanche,MIN,COL,COL|MIN,2023021207.0,saves_bettime,9a656b5906b2c51b6c0cb63fe223b7db,
,2024-02-24,Ottawa Senators,Vegas Golden Knights,OTT,VGK,OTT|VGK,2023020910.0,saves_bettime,9abac2fd610c238baf0c0476ab18da5f,
,2023-12-05,Vancouver Canucks,New Jersey Devils,VAN,NJD,NJD|VAN,2023020387.0,saves_bettime,9ba25a5862440ee77b85807ade024a02,
,2024-03-28,Winnipeg Jets,Vegas Golden Knights,WPG,VGK,VGK|WPG,2023021158.0,saves_bettime,9baac5de507fd2ea903c1c3c8d7956e1,
,2023-12-07,Detroit Red Wings,San Jose Sharks,DET,SJS,DET|SJS,2023020393.0,saves_bettime,9bb5f19c1691224730854c32bd756a4a,
,2024-04-12,Edmonton Oilers,Arizona Coyotes,EDM,ARI,ARI|EDM,2023021267.0,saves_bettime,9bd857135c0b9befbf5cbe43622300c4,
,2024-03-14,Philadelphia Flyers,Toronto Maple Leafs,PHI,TOR,PHI|TOR,2023021050.0,saves_bettime,9c0d76298d8b1749c7e719a2987a4c6b,
,2023-11-11,New York Islanders,Washington Capitals,NYI,WSH,NYI|WSH,2023020216.0,saves_bettime,9c0e9c0c61fce4ae9439b1bd26061b08,
,2024-03-07,Pittsburgh Penguins,Washington Capitals,PIT,WSH,PIT|WSH,2023020998.0,saves_bettime,9c4249690e40bd1feaca99fc8fa4c257,
,2024-03-08,Seattle Kraken,Winnipeg Jets,SEA,WPG,SEA|WPG,2023021008.0,saves_bettime,9c474db7650f906f1c478e0f95480135,
,2024-02-19,Minnesota Wild,Vancouver Canucks,MIN,VAN,MIN|VAN,2023020869.0,saves_bettime,9d0090598eed053af202d85695f6c23d,
,2024-03-14,Carolina Hurricanes,Florida Panthers,CAR,FLA,CAR|FLA,2023021046.0,saves_bettime,9d700e2b1c65af98aae596e3dc8d8729,
,2024-01-13,Nashville Predators,New York Islanders,NSH,NYI,NSH|NYI,2023020666.0,saves_bettime,9d8c24293fc25e61fd26f98796671a46,
,2024-01-25,Ottawa Senators,Boston Bruins,OTT,BOS,BOS|OTT,2023020749.0,saves_bettime,9e03839971b657eb4f1ca949844000d3,
,2024-01-06,Vegas Golden Knights,New York Islanders,VGK,NYI,NYI|VGK,2023020616.0,saves_bettime,9e521414e0a16768ae00812c1b90ba34,
,2024-03-21,Florida Panthers,Nashville Predators,FLA,NSH,FLA|NSH,2023021101.0,saves_bettime,9e7cea89f4e75488ab1d709d05a23a7b,
,2024-04-07,New Jersey Devils,Nashville Predators,NJD,NSH,NJD|NSH,2023021233.0,saves_bettime,9e91baa63dde4ee3813601f65a6c81c1,
,2023-11-24,Ottawa Senators,New York Islanders,OTT,NYI,NYI|OTT,2023020302.0,saves_bettime,9ea3f22d9205c5ddd8fbbb4388332061,
,2024-01-15,Florida Panthers,Anaheim Ducks,FLA,ANA,ANA|FLA,2023020674.0,saves_bettime,9eabd5adaaf0c8870d9d78f67714e0bc,
,2023-11-22,Carolina Hurricanes,Edmonton Oilers,CAR,EDM,CAR|EDM,2023020279.0,saves_bettime,9eeea01c218e4147724f2c08fbb86519,
,2023-12-12,Vegas Golden Knights,Calgary Flames,VGK,CGY,CGY|VGK,2023020440.0,saves_bettime,9f088dcee7113c9364de14f1e93c3a31,
,2024-01-09,Arizona Coyotes,Boston Bruins,ARI,BOS,ARI|BOS,2023020633.0,saves_bettime,9fb99dd9e5eecb691a887f38bf2c5b6f,
,2023-12-31,Ottawa Senators,Buffalo Sabres,OTT,BUF,BUF|OTT,2023020566.0,saves_bettime,9fcfa66a5aed3a645037e8fd949ef12c,
,2023-12-23,Florida Panthers,Vegas Golden Knights,FLA,VGK,FLA|VGK,2023020514.0,saves_bettime,9fef85d30914e80af025af76bcdf3b85,
,2024-04-13,Edmonton Oilers,Vancouver Canucks,EDM,VAN,EDM|VAN,2023021280.0,saves_bettime,a08b21dabae7b4ce68ba64b4ecc294d2,
,2023-11-24,Carolina Hurricanes,Tampa Bay Lightning,CAR,TBL,CAR|TBL,2023020303.0,saves_bettime,a0cd4f96923b2c4a74e20cd531f1cdca,
,2024-01-16,Dallas Stars,Los Angeles Kings,DAL,LAK,DAL|LAK,2023020684.0,saves_bettime,a18bc67c044d7374f31d55dcaca87e4a,
,2024-03-28,Vancouver Canucks,Dallas Stars,VAN,DAL,DAL|VAN,2023021163.0,saves_bettime,a1af184a1e9d7444853efaf5eaa6315f,
,2024-01-16,Ottawa Senators,Colorado Avalanche,OTT,COL,COL|OTT,2023020682.0,saves_bettime,a20390f6befd44aa682e28572a3b30e7,
,2024-03-23,Toronto Maple Leafs,Edmonton Oilers,TOR,EDM,EDM|TOR,2023021118.0,saves_bettime,a243901936d786bd3873f7b264fba3d1,
,2024-01-04,Minnesota Wild,Tampa Bay Lightning,MIN,TBL,MIN|TBL,2023020594.0,saves_bettime,a25446996f9ec0f9bfe22c6dad9f9f97,
,2024-03-05,Boston Bruins,Edmonton Oilers,BOS,EDM,BOS|EDM,2023020981.0,saves_bettime,a25ab899402b7415ea99bfc650a18280,
,2024-01-15,St Louis Blues,Philadelphia Flyers,STL,PHI,PHI|STL,2023020679.0,saves_bettime,a29d97e9ee652b5e8a996dba8b6544c4,
,2024-03-28,Pittsburgh Penguins,Columbus Blue Jackets,PIT,CBJ,CBJ|PIT,2023021154.0,saves_bettime,a29edf091f8168824d79583c564945a5,
,2023-12-17,Chicago Blackhawks,Vancouver Canucks,CHI,VAN,CHI|VAN,2023020474.0,saves_bettime,a30c3638a1818a216b7cba6db7437810,
,2024-03-14,Montréal Canadiens,Boston Bruins,MTL,BOS,BOS|MTL,2023021049.0,saves_bettime,a34fcee030303c708865d429fced44b6,
,2023-11-11,Pittsburgh Penguins,Buffalo Sabres,PIT,BUF,BUF|PIT,2023020217.0,saves_bettime,a370298c310ea75406662248462fe7a0,
,2024-03-07,Vegas Golden Knights,Vancouver Canucks,VGK,VAN,VAN|VGK,2023021002.0,saves_bettime,a49b076108622ba05b1cff8a690b60bf,
,2023-12-30,Toronto Maple Leafs,Carolina Hurricanes,TOR,CAR,CAR|TOR,2023020561.0,saves_bettime,a570b74fc14eeaeb009ec516eec57e91,
,2024-02-22,New Jersey Devils,New York Rangers,NJD,NYR,NJD|NYR,2023020891.0,saves_bettime,a5ad9c24e6f0999a0b3db14ddccbad0f,
,2023-11-04,Detroit Red Wings,Boston Bruins,DET,BOS,BOS|DET,2023020161.0,saves_bettime,a67ac1eb65cf2ebb260b16fd47f2b7f7,
,2024-03-19,Edmonton Oilers,Montréal Canadiens,EDM,MTL,EDM|MTL,2023021090.0,saves_bettime,a75551fe494e2b199befd304f5f41a1b,
,2023-11-09,Tampa Bay Lightning,Chicago Blackhawks,TBL,CHI,CHI|TBL,2023020198.0,saves_bettime,a7891b73f005c17544a8525e48c999d6,
,2023-12-30,Buffalo Sabres,Columbus Blue Jackets,BUF,CBJ,BUF|CBJ,2023020556.0,saves_bettime,a7e998b1dbfe44b0ff46c8f8d41b5698,
,2024-04-10,Edmonton Oilers,Vegas Golden Knights,EDM,VGK,EDM|VGK,2023021253.0,saves_bettime,a7f66f091f88aada268bc7737748178a,
,2023-12-12,Pittsburgh Penguins,Arizona Coyotes,PIT,ARI,ARI|PIT,2023020434.0,saves_bettime,a7faaecb09a602d81c002d5acd3c0168,
,2023-11-28,Edmonton Oilers,Vegas Golden Knights,EDM,VGK,EDM|VGK,2023020335.0,saves_bettime,a83f253eebd29e1a7e4337a5c57b7475,
,2024-01-15,Buffalo Sabres,San Jose Sharks,BUF,SJS,BUF|SJS,2023020672.0,saves_bettime,a8dadaf8c87e3cf256a45c0ae2e69e64,
,2023-12-23,Ottawa Senators,Pittsburgh Penguins,OTT,PIT,OTT|PIT,2023020520.0,saves_bettime,a8ea1bd753f0208d8f2580b5b63c30e6,
,2024-03-19,New York Rangers,Winnipeg Jets,NYR,WPG,NYR|WPG,2023021085.0,saves_bettime,a98b0ce984fe6d193ca4a8d072a3f770,
,2024-02-22,Vegas Golden Knights,Toronto Maple Leafs,VGK,TOR,TOR|VGK,2023020898.0,saves_bettime,aa01a25a6121ffb1e74b019a0e2c38b3,
,2024-01-10,Dallas Stars,Minnesota Wild,DAL,MIN,DAL|MIN,2023020636.0,saves_bettime,aae4bc79cf21e9cad632829dcfcb2db5,
,2024-04-02,Calgary Flames,Anaheim Ducks,CGY,ANA,ANA|CGY,2023021195.0,saves_bettime,ab00573c3a04016b3c79c99711cd9165,
,2024-02-24,Edmonton Oilers,Calgary Flames,EDM,CGY,CGY|EDM,2023020912.0,saves_bettime,ab3ab28f100b57ae196a99f1e856e6b9,
,2024-02-06,Florida Panthers,Philadelphia Flyers,FLA,PHI,FLA|PHI,2023020786.0,saves_bettime,ab4db1b949dbe32f762bea0f2ba1a5fe,
,2023-12-16,St Louis Blues,Dallas Stars,STL,DAL,DAL|STL,2023020469.0,saves_bettime,ab7264169b127f46ecac1b65e16851d8,
,2023-11-11,Ottawa Senators,Calgary Flames,OTT,CGY,CGY|OTT,2023020213.0,saves_bettime,abeb682b520697b58c260ba30e3a2a76,
,2024-02-24,New York Islanders,Tampa Bay Lightning,NYI,TBL,NYI|TBL,2023020904.0,saves_bettime,ac8951bf8da9ed841ffc19ba4e6aca4b,
