game_id,game_date,season,goalie_id,goalie_name,team_abbrev,opponent_team,is_home,saves,team_shots,shooting_team,sog_event_id,projected_team_sog,n_sog_books,market_event_id,market_requested_ts,w1_anchor_ts,home_abbrev,away_abbrev,home_expected_goals,away_expected_goals,market_opponent_goals,coherence_raw_saves,split,predicted_starter_saves
2023020840,2024-02-15,20232024,8471734,J. Quick,NYR,MTL,1,32,31,MTL,5f1d5cbccb5171fd79fa72a61f4e4cd0,28.21541609367445,6.0,5f1d5cbccb5171fd79fa72a61f4e4cd0,2024-02-15T22:30:00Z,2024-02-15T22:30:00Z,NYR,MTL,4.151763228198176,1.8482367718018244,1.8482367718018244,26.367179321872623,development_train,26.117975306409313
2023020919,2024-02-25,20232024,8471734,J. Quick,NYR,CBJ,0,37,40,CBJ,5acf2a8104b54839078bf0587ba0b955,29.122108426444534,6.0,5acf2a8104b54839078bf0587ba0b955,2024-02-25T22:30:00Z,2024-02-25T22:30:00Z,CBJ,NYR,2.5424255871438084,3.9575744128561916,2.5424255871438084,26.579682839300727,development_validation,26.28606648729913
2023021028,2024-03-11,20232024,8471734,J. Quick,NYR,NJD,1,19,26,NJD,8dfff226bbe3c8c243ae0f17081bbe57,31.927697688369733,6.0,8dfff226bbe3c8c243ae0f17081bbe57,2024-03-11T22:30:00Z,2024-03-11T22:30:00Z,NYR,NJD,3.5925905793881316,2.9074094206118684,2.9074094206118684,29.020288267757863,development_validation,28.216595701688433
2023021061,2024-03-16,20232024,8471734,J. Quick,NYR,PIT,0,33,28,PIT,811bba3c8a7ef4ca5696781f1d0b8545,30.432593606198843,6.0,811bba3c8a7ef4ca5696781f1d0b8545,2024-03-15T22:30:00Z,2024-03-16T18:30:00Z,PIT,NYR,2.59935763078105,3.4006423692189505,2.59935763078105,27.833235975417793,development_validation,27.277632318812167
2023021098,2024-03-21,20232024,8471734,J. Quick,NYR,BOS,0,24,31,BOS,b33f30ad5541b19794da293edee78bd3,28.783045399780974,6.0,b33f30ad5541b19794da293edee78bd3,2024-03-21T22:30:00Z,2024-03-21T22:30:00Z,BOS,NYR,3.2136000131742293,2.2863999868257707,3.2136000131742293,25.569445386606745,development_validation,25.486964390271964
2023021168,2024-03-30,20232024,8471734,J. Quick,NYR,ARI,0,27,32,ARI,8b112a96a4de2888630608f0030a64b8,28.597134021074552,6.0,8b112a96a4de2888630608f0030a64b8,2024-03-29T22:30:00Z,2024-03-30T21:30:00Z,ARI,NYR,2.1712993408857018,3.828700659114298,2.1712993408857018,26.42583468018885,development_validation,26.16437194287076
2023021213,2024-04-05,20232024,8471734,J. Quick,NYR,DET,0,31,38,DET,737d38cac0a3214c6d10f3cb8e4b578b,28.149518172781885,6.0,737d38cac0a3214c6d10f3cb8e4b578b,2024-04-05T22:30:00Z,2024-04-05T22:30:00Z,DET,NYR,2.6875263259755164,3.312473674024484,2.6875263259755164,25.46199184680637,development_validation,25.401968185905865
2023021257,2024-04-11,20232024,8471734,J. Quick,NYR,PHI,1,22,25,PHI,01d32c7ccdd837b2f4647ed1e2dfb6c8,28.773858166995048,6.0,01d32c7ccdd837b2f4647ed1e2dfb6c8,2024-04-11T22:30:00Z,2024-04-11T22:30:00Z,NYR,PHI,3.9205333743909008,2.0794666256090992,2.0794666256090992,26.694391541385947,development_validation,26.376801555712127
2023020035,2023-10-16,20232024,8473503,J. Reimer,DET,CBJ,0,23,28,CBJ,4266b76939d7d924afb5538db3137cda,29.55153132149798,3.0,4266b76939d7d924afb5538db3137cda,2023-10-16T22:30:00Z,2023-10-16T22:30:00Z,CBJ,DET,2.8897010375131797,3.6102989624868203,2.8897010375131797,26.6618302839848,development_train,26.351045463417478
2023020080,2023-10-22,20232024,8473503,J. Reimer,DET,CGY,1,29,30,CGY,1c9026ee8ea28c6826eee61126bce0b2,31.696780857872106,3.0,1c9026ee8ea28c6826eee61126bce0b2,2023-10-21T22:30:00Z,2023-10-22T20:30:00Z,DET,CGY,2.9613688819716404,3.538631118028359,3.538631118028359,28.158149739843747,development_train,27.534640480421494
2023020102,2023-10-26,20232024,8473503,J. Reimer,DET,WPG,1,25,36,WPG,c01b6c276e3129aaa820d93c20bbca82,29.80686520883949,2.0,c01b6c276e3129aaa820d93c20bbca82,2023-10-26T22:30:00Z,2023-10-26T22:30:00Z,DET,WPG,2.983709512662096,3.516290487337904,3.516290487337904,26.290574721501585,development_train,26.057380743581355
2023020147,2023-11-02,20232024,8473503,J. Reimer,DET,FLA,1,25,22,FLA,71ddec1fdacb96e4a07cdc8b35ead0a7,31.521368739236358,4.0,71ddec1fdacb96e4a07cdc8b35ead0a7,2023-11-02T22:30:00Z,2023-11-02T22:30:00Z,DET,FLA,3.067332970672609,3.4326670293273915,3.4326670293273915,28.088701709908968,development_train,27.47970679507128
2023020195,2023-11-09,20232024,8473503,J. Reimer,DET,MTL,1,24,29,MTL,b86f287b43a735baf02c16f863e5ef3a,29.74322379803717,5.0,b86f287b43a735baf02c16f863e5ef3a,2023-11-09T22:30:00Z,2023-11-09T22:30:00Z,DET,MTL,4.027641638683751,2.4723583613162488,2.4723583613162488,27.27086543672092,development_train,26.832794844631636
2023020242,2023-11-16,20232024,8473503,J. Reimer,DET,OTT,0,29,41,OTT,98af2ee6c86b56bf9bc6b14254e6def5,33.002413622062974,3.0,98af2ee6c86b56bf9bc6b14254e6def5,2023-11-15T22:30:00Z,2023-11-16T18:30:00Z,OTT,DET,3.4034547263006787,3.0965452736993213,3.4034547263006787,29.598958895762294,development_train,28.67432661543871
2023020430,2023-12-11,20232024,8473503,J. Reimer,DET,DAL,0,29,30,DAL,6fa0e924f08d32ee40510e8846434028,31.272935119768828,4.0,6fa0e924f08d32ee40510e8846434028,2023-12-11T22:30:00Z,2023-12-11T22:30:00Z,DAL,DET,3.928058829574663,2.071941170425337,3.928058829574663,27.344876290194165,development_train,26.891337742695377
2023020495,2023-12-20,20232024,8473503,J. Reimer,DET,WPG,0,36,28,WPG,8d1c1db0b3f805d30bc9689888962e13,30.074836692621545,5.0,8d1c1db0b3f805d30bc9689888962e13,2023-12-20T22:30:00Z,2023-12-20T22:30:00Z,WPG,DET,3.7949321811281855,2.7050678188718145,3.7949321811281855,26.27990451149336,development_train,26.048940562344207
2023020510,2023-12-22,20232024,8473503,J. Reimer,DET,PHI,1,37,37,PHI,94eeed2b0a8942aa302e7b3b45d05331,30.53295091532657,5.0,94eeed2b0a8942aa302e7b3b45d05331,2023-12-22T22:30:00Z,2023-12-22T22:30:00Z,DET,PHI,3.291593000332484,2.708406999667516,2.708406999667516,27.824543915659053,development_train,27.270756862787273
2023020534,2023-12-27,20232024,8473503,J. Reimer,DET,MIN,0,25,28,MIN,8bdf9272d62452c63ec25d8cbadaa65e,32.08170741958433,5.0,8bdf9272d62452c63ec25d8cbadaa65e,2023-12-27T22:30:00Z,2023-12-27T22:30:00Z,MIN,DET,3.6499626838245174,2.8500373161754826,3.6499626838245174,28.431744735759814,development_train,27.7510552791301
