side,cluster_id,blind_profit_sum,blind_bet_count,model_profit_sum,model_bet_count
OVER,2024020621:8476945,3.73,4,3.73,4
OVER,2024020622:8474593,-3.0,3,-3.0,3
OVER,2024020622:8482137,-2.0,2,0.0,0
OVER,2024020623:8479361,3.16,4,0.0,0
OVER,2024020623:8480280,-4.0,4,-4.0,4
OVER,2024020624:8479406,-3.0,3,0.0,0
OVER,2024020624:8481611,-3.0,3,-3.0,3
OVER,2024020625:8478007,2.74,3,0.0,0
OVER,2024020625:8480981,2.3600000000000003,3,2.3600000000000003,3
OVER,2024020627:8481692,-4.0,4,0.0,0
OVER,2024020628:8478872,-3.0,3,0.0,0
OVER,2024020628:8479979,3.08,3,1.15,1
OVER,2024020630:8478499,-4.0,4,-4.0,4
OVER,2024020632:8475839,-3.0,3,0.0,0
OVER,2024020632:8482821,3.1900000000000004,4,0.0,0
OVER,2024020633:8476914,2.46,3,0.8,1
OVER,2024020634:8474682,-3.0,3,-3.0,3
OVER,2024020635:8478905,-4.0,4,-4.0,4
OVER,2024020635:8483710,3.8099999999999996,4,0.0,0
OVER,2024020637:8479292,-4.0,4,-4.0,4
OVER,2024020637:8480045,-4.0,4,0.0,0
OVER,2024020638:8478470,-4.0,4,-4.0,4
OVER,2024020639:8475683,3.12,4,3.12,4
OVER,2024020639:8478406,-4.0,4,0.0,0
OVER,2024020640:8475831,-4.0,4,0.0,0
OVER,2024020641:8479973,3.6500000000000004,4,0.96,1
OVER,2024020641:8480280,3.7299999999999995,4,3.7299999999999995,4
OVER,2024020642:8476341,3.62,4,1.1,1
OVER,2024020642:8479312,-4.0,4,-4.0,4
OVER,2024020643:8471734,3.76,4,0.0,0
OVER,2024020643:8479979,-4.0,4,0.0,0
OVER,2024020644:8478905,-4.0,4,-4.0,4
OVER,2024020644:8479361,3.51,4,0.0,0
OVER,2024020645:8477465,-4.0,4,-4.0,4
OVER,2024020645:8478007,-4.0,4,0.0,0
OVER,2024020646:8476412,-4.0,4,-3.0,3
OVER,2024020646:8479406,-4.0,4,0.0,0
OVER,2024020647:8476945,-4.0,4,-4.0,4
OVER,2024020647:8477424,-4.0,4,0.0,0
OVER,2024020648:8476434,3.7199999999999998,4,0.0,0
OVER,2024020648:8481692,3.46,4,0.0,0
OVER,2024020649:8478492,-4.0,4,-4.0,4
OVER,2024020649:8480382,3.7,4,0.0,0
OVER,2024020650:8480313,3.2300000000000004,4,3.2300000000000004,4
OVER,2024020650:8480947,-3.0,3,0.0,0
OVER,2024020651:8475852,3.8499999999999996,4,0.0,0
OVER,2024020652:8475683,-4.0,4,0.0,0
OVER,2024020652:8478872,3.5,4,0.0,0
OVER,2024020653:8478435,2.4800000000000004,3,0.0,0
OVER,2024020654:8476341,-4.0,4,-4.0,4
OVER,2024020654:8480045,3.56,4,0.0,0
OVER,2024020655:8476883,3.6799999999999997,4,2.8499999999999996,3
OVER,2024020655:8480280,4.08,4,3.08,3
OVER,2024020656:8474593,3.21,4,3.21,4
OVER,2024020656:8478048,-2.0,2,0.0,0
OVER,2024020657:8479193,2.8600000000000003,3,0.0,0
OVER,2024020657:8481035,-4.0,4,0.0,0
OVER,2024020658:8477968,3.2800000000000002,4,0.0,0
OVER,2024020658:8479973,-4.0,4,-4.0,4
OVER,2024020659:8479361,-4.0,4,0.0,0
OVER,2024020660:8478007,3.71,4,0.0,0
OVER,2024020661:8480981,-4.0,4,0.0,0
OVER,2024020662:8478406,-4.0,4,-3.0,3
OVER,2024020662:8479406,-4.0,4,0.0,0
OVER,2024020663:8478009,3.75,4,3.75,4
OVER,2024020663:8478499,-4.0,4,-4.0,4
OVER,2024020664:8475660,-4.0,4,-4.0,4
OVER,2024020664:8475852,-3.0,3,0.0,0
OVER,2024020665:8479292,-3.0,3,-3.0,3
OVER,2024020665:8482487,-1.0,1,-1.0,1
OVER,2024020666:8477967,-1.0,1,0.0,0
OVER,2024020667:8475311,-2.0,2,-2.0,2
OVER,2024020667:8477480,-3.0,3,-3.0,3
OVER,2024020668:8478872,-4.0,4,-4.0,4
OVER,2024020668:8480382,-3.0,3,0.0,0
OVER,2024020669:8475683,-4.0,4,-4.0,4
OVER,2024020669:8480280,2.34,3,2.34,3
OVER,2024020671:8477968,-3.0,3,-3.0,3
OVER,2024020672:8480947,-3.0,3,-3.0,3
OVER,2024020672:8483710,-3.0,3,-3.0,3
OVER,2024020673:8478470,2.3600000000000003,3,2.3600000000000003,3
OVER,2024020673:8479979,2.59,3,2.59,3
OVER,2024020674:8474593,3.4699999999999998,4,3.4699999999999998,4
OVER,2024020675:8481035,1.55,2,1.55,2
OVER,2024020676:8475717,-3.0,3,-3.0,3
OVER,2024020676:8482821,2.7199999999999998,3,2.7199999999999998,3
OVER,2024020677:8476412,3.57,4,3.57,4
OVER,2024020677:8482982,2.97,3,0.0,0
OVER,2024020678:8476945,-4.0,4,-4.0,4
OVER,2024020678:8478406,3.71,4,3.71,4
OVER,2024020679:8480313,2.7399999999999998,3,2.7399999999999998,3
OVER,2024020680:8477405,-3.0,3,0.0,0
OVER,2024020680:8478971,3.52,4,3.52,4
OVER,2024020681:8479496,-3.0,3,-3.0,3
OVER,2024020681:8481692,3.7299999999999995,4,3.7299999999999995,4
OVER,2024020682:8478048,2.66,3,0.0,0
OVER,2024020682:8478492,-2.2,4,-2.2,4
OVER,2024020683:8470594,1.8599999999999999,2,1.8599999999999999,2
OVER,2024020683:8482137,-3.0,3,0.0,0
OVER,2024020685:8479193,3.59,4,3.59,4
OVER,2024020686:8477465,-4.0,4,0.0,0
OVER,2024020687:8481611,-4.0,4,-4.0,4
OVER,2024020688:8478499,-4.0,4,-4.0,4
OVER,2024020688:8479406,3.75,4,3.75,4
OVER,2024020689:8475683,3.5799999999999996,4,3.5799999999999996,4
OVER,2024020689:8481035,-4.0,4,-4.0,4
OVER,2024020690:8475852,3.37,4,0.0,0
OVER,2024020690:8481692,2.7199999999999998,4,2.7199999999999998,4
OVER,2024020691:8475311,2.8,3,2.8,3
OVER,2024020691:8479973,3.5,4,3.5,4
OVER,2024020692:8480280,3.5599999999999996,4,3.5599999999999996,4
OVER,2024020693:8479361,-4.0,4,0.0,0
OVER,2024020693:8479979,3.37,4,3.37,4
OVER,2024020694:8478024,-4.0,4,-4.0,4
OVER,2024020694:8480382,-4.0,4,0.0,0
OVER,2024020695:8481519,3.1,4,3.1,4
OVER,2024020696:8477465,-4.0,4,-1.0,1
OVER,2024020696:8478916,3.09,4,0.0,0
OVER,2024020697:8476434,-4.0,4,0.0,0
OVER,2024020697:8480313,-4.0,4,-4.0,4
OVER,2024020698:8478905,2.45,3,2.45,3
OVER,2024020698:8480193,-4.0,4,0.0,0
OVER,2024020699:8477405,3.22,4,3.22,4
OVER,2024020699:8482447,2.5200000000000005,3,2.5200000000000005,3
OVER,2024020700:8476412,3.17,4,3.17,4
OVER,2024020702:8476945,3.04,4,3.04,4
OVER,2024020702:8480947,2.94,4,2.94,4
OVER,2024020703:8478048,-4.0,4,0.0,0
OVER,2024020703:8478406,3.41,4,3.41,4
OVER,2024020704:8478470,-4.0,4,0.0,0
OVER,2024020704:8478872,-4.0,4,-4.0,4
OVER,2024020705:8474682,3.18,4,3.18,4
OVER,2024020705:8480045,3.13,4,0.0,0
OVER,2024020706:8475717,3.01,4,3.01,4
OVER,2024020706:8479406,3.4600000000000004,4,0.0,0
OVER,2024020707:8479361,-4.0,4,-4.0,4
OVER,2024020708:8482447,2.49,3,2.49,3
OVER,2024020710:8475660,3.4000000000000004,4,0.0,0
OVER,2024020710:8475683,-4.0,4,-4.0,4
OVER,2024020711:8478007,-4.0,4,-4.0,4
OVER,2024020711:8480382,3.2300000000000004,4,0.0,0
OVER,2024020712:8478009,-4.0,4,0.0,0
OVER,2024020712:8481035,3.12,4,3.12,4
OVER,2024020713:8480981,3.45,4,3.45,4
OVER,2024020713:8481692,3.59,4,0.0,0
OVER,2024020714:8477424,3.2800000000000002,4,3.2800000000000002,4
OVER,2024020714:8482821,2.51,3,0.0,0
OVER,2024020715:8479979,3.02,4,3.02,4
OVER,2024020715:8482487,2.27,3,0.0,0
OVER,2024020716:8476945,-4.0,4,-4.0,4
OVER,2024020717:8478048,2.8099999999999996,3,0.0,0
OVER,2024020717:8478872,-4.0,4,-4.0,4
OVER,2024020718:8478406,-4.0,4,-4.0,4
OVER,2024020719:8475311,-4.0,4,-4.0,4
OVER,2024020719:8477967,-4.0,4,-4.0,4
OVER,2024020720:8477968,2.48,3,0.0,0
OVER,2024020720:8480045,-4.0,4,0.0,0
OVER,2024020721:8478499,-2.23,4,0.0,0
OVER,2024020721:8481611,3.02,4,3.02,4
OVER,2024020723:8480280,2.47,3,0.0,0
OVER,2024020723:8482447,-2.0,2,-2.0,2
OVER,2024020725:8481519,2.26,3,2.26,3
OVER,2024020726:8478470,3.4000000000000004,4,2.62,3
OVER,2024020726:8479361,3.09,4,3.09,4
OVER,2024020727:8475660,-4.0,4,0.0,0
OVER,2024020727:8476883,3.17,4,3.17,4
OVER,2024020728:8478048,3.59,4,3.59,4
OVER,2024020728:8480193,-3.0,3,0.0,0
OVER,2024020729:8480313,-4.0,4,-4.0,4
OVER,2024020729:8482446,1.6300000000000001,2,0.0,0
OVER,2024020730:8477480,-4.0,4,-4.0,4
OVER,2024020730:8481692,3.79,4,3.79,4
OVER,2024020731:8477405,-4.0,4,-4.0,4
OVER,2024020731:8480382,2.5,3,0.0,0
OVER,2024020733:8470594,3.9299999999999997,4,0.0,0
OVER,2024020733:8477424,4.01,4,4.01,4
OVER,2024020734:8476412,3.6199999999999997,4,0.0,0
OVER,2024020734:8478971,-4.0,4,-3.0,3
OVER,2024020735:8477967,-4.0,4,-4.0,4
OVER,2024020735:8479973,3.24,4,3.24,4
OVER,2024020736:8475311,-1.0,1,-1.0,1
OVER,2024020736:8478916,2.25,3,0.0,0
OVER,2024020737:8474593,-1.0,1,-1.0,1
OVER,2024020737:8476341,0.9099999999999999,1,0.9099999999999999,1
OVER,2024020738:8471734,2.41,3,0.0,0
OVER,2024020738:8482487,-3.0,3,-1.0,1
OVER,2024020739:8479312,-4.0,4,0.0,0
OVER,2024020739:8479979,1.55,2,1.55,2
OVER,2024020740:8476914,2.6799999999999997,3,2.6799999999999997,3
OVER,2024020740:8482137,3.24,4,0.0,0
OVER,2024020742:8478916,3.5599999999999996,4,3.5599999999999996,4
OVER,2024020743:8476412,2.47,3,0.0,0
OVER,2024020744:8477992,-4.0,4,0.0,0
OVER,2024020744:8479361,3.21,4,2.4400000000000004,3
OVER,2024020745:8478007,-3.0,3,-1.0,1
OVER,2024020745:8478009,3.8499999999999996,4,3.8499999999999996,4
OVER,2024020746:8475852,3.09,4,0.0,0
OVER,2024020746:8475883,1.6,2,1.6,2
OVER,2024020747:8476945,-4.0,4,0.0,0
OVER,2024020747:8478971,-4.0,4,0.0,0
OVER,2024020748:8477968,-4.0,4,0.0,0
OVER,2024020748:8479496,2.6799999999999997,3,2.6799999999999997,3
OVER,2024020749:8476883,-4.0,4,0.0,0
OVER,2024020749:8478470,3.18,4,3.18,4
OVER,2024020750:8478048,-4.0,4,0.0,0
OVER,2024020750:8482447,-3.0,3,0.0,0
OVER,2024020751:8479312,-4.0,4,0.0,0
OVER,2024020751:8481035,3.04,4,3.04,4
OVER,2024020752:8477424,-4.0,4,-4.0,4
OVER,2024020753:8479979,-4.0,4,0.0,0
OVER,2024020754:8479973,-3.0,3,-3.0,3
OVER,2024020754:8480313,4.0,4,1.12,1
OVER,2024020755:8477967,3.39,4,3.39,4
OVER,2024020755:8480045,2.38,3,0.0,0
OVER,2024020756:8475683,3.5,4,3.5,4
OVER,2024020756:8480843,-4.0,4,0.0,0
OVER,2024020757:8478007,1.6800000000000002,2,0.0,0
OVER,2024020757:8483710,-4.0,4,-4.0,4
OVER,2024020758:8474593,-4.0,4,-4.0,4
OVER,2024020758:8480280,-4.0,4,-4.0,4
OVER,2024020759:8476945,-4.0,4,-4.0,4
OVER,2024020759:8478406,-4.0,4,-4.0,4
OVER,2024020760:8475311,3.13,4,3.13,4
OVER,2024020760:8481519,3.46,4,3.46,4
OVER,2024020762:8475660,3.35,4,0.9099999999999999,1
OVER,2024020762:8478470,3.1500000000000004,4,0.78,1
OVER,2024020763:8478048,3.73,4,0.0,0
OVER,2024020763:8481035,3.18,4,3.18,4
OVER,2024020764:8475883,-4.0,4,-4.0,4
OVER,2024020764:8480193,1.55,2,0.0,0
OVER,2024020765:8478492,-3.0,3,0.0,0
OVER,2024020765:8480981,3.61,4,0.0,0
OVER,2024020766:8478872,3.14,4,3.14,4
OVER,2024020766:8479406,3.59,4,0.0,0
OVER,2024020767:8480045,-4.0,4,-4.0,4
OVER,2024020767:8481692,3.49,4,3.49,4
OVER,2024020768:8475717,3.18,4,3.18,4
OVER,2024020768:8477967,3.8099999999999996,4,3.8099999999999996,4
OVER,2024020770:8479292,-4.0,4,-4.0,4
OVER,2024020771:8482137,2.4400000000000004,3,0.0,0
OVER,2024020772:8478009,4.09,4,0.0,0
OVER,2024020773:8482821,3.1500000000000004,4,0.0,0
OVER,2024020774:8478499,-3.0,3,0.0,0
OVER,2024020774:8479979,-4.0,4,-4.0,4
OVER,2024020775:8476945,-4.0,4,-1.0,1
OVER,2024020775:8478971,-3.0,3,0.0,0
OVER,2024020776:8480280,1.6500000000000001,2,0.0,0
OVER,2024020778:8482446,-4.0,4,-4.0,4
OVER,2024020779:8474596,2.95,3,2.95,3
OVER,2024020779:8482487,2.84,3,2.84,3
OVER,2024020780:8476341,2.27,3,2.27,3
OVER,2024020780:8479361,-3.0,3,-2.0,2
OVER,2024020781:8475660,2.24,3,0.77,1
OVER,2024020781:8476883,2.87,3,2.87,3
OVER,2024020782:8475311,-3.0,3,-3.0,3
OVER,2024020782:8478007,2.62,3,0.0,0
OVER,2024020783:8476412,-3.0,3,-1.0,1
OVER,2024020783:8479193,2.67,3,1.8199999999999998,2
OVER,2024020784:8470594,-3.0,3,-3.0,3
OVER,2024020784:8481692,-3.0,3,-3.0,3
OVER,2024020785:8477405,-3.0,3,0.0,0
OVER,2024020786:8479292,2.35,3,2.35,3
OVER,2024020786:8480947,2.84,3,2.84,3
OVER,2024020787:8476434,-3.0,3,0.0,0
OVER,2024020787:8477424,2.37,3,0.0,0
OVER,2024020788:8475683,-3.0,3,-3.0,3
OVER,2024020788:8480382,-3.0,3,0.0,0
OVER,2024020789:8478048,-4.0,4,0.0,0
OVER,2024020790:8478872,-4.0,4,0.0,0
OVER,2024020790:8482447,2.6900000000000004,3,0.0,0
OVER,2024020791:8478435,-3.0,3,0.0,0
OVER,2024020792:8475852,-3.0,3,0.0,0
OVER,2024020792:8479406,-3.0,3,-1.0,1
OVER,2024020793:8478499,2.73,3,2.73,3
OVER,2024020793:8481519,-3.0,3,0.0,0
OVER,2024020794:8475311,3.0300000000000002,4,3.0300000000000002,4
OVER,2024020794:8475660,-4.0,4,-4.0,4
OVER,2024020795:8474596,-3.0,3,-1.0,1
OVER,2024020795:8481035,3.57,4,3.57,4
OVER,2024020796:8476412,-4.0,4,-4.0,4
OVER,2024020797:8475717,3.54,4,3.54,4
OVER,2024020798:8477968,3.66,4,3.66,4
OVER,2024020799:8480045,3.42,4,3.42,4
OVER,2024020799:8480280,3.3200000000000003,4,0.0,0
OVER,2024020800:8476945,3.04,4,1.52,2
OVER,2024020800:8478470,-4.0,4,-1.0,1
OVER,2024020801:8482821,3.62,4,0.0,0
OVER,2024020802:8475883,-4.0,4,-4.0,4
OVER,2024020802:8478048,-4.0,4,0.0,0
OVER,2024020803:8478009,3.7699999999999996,4,1.91,2
OVER,2024020803:8478406,-4.0,4,0.0,0
OVER,2024020804:8480313,3.2199999999999998,4,3.2199999999999998,4
OVER,2024020804:8481692,-4.0,4,-4.0,4
OVER,2024020805:8478499,3.12,4,3.12,4
OVER,2024020805:8479979,3.05,4,0.0,0
OVER,2024020806:8480843,3.1900000000000004,4,0.0,0
OVER,2024020807:8479406,3.3100000000000005,4,3.3100000000000005,4
OVER,2024020808:8475311,2.4800000000000004,3,0.0,0
OVER,2024020808:8475683,3.22,4,3.22,4
OVER,2024020809:8481035,-4.0,4,-4.0,4
OVER,2024020810:8477424,-4.0,4,-4.0,4
OVER,2024020810:8477967,3.09,4,3.09,4
OVER,2024020811:8477968,3.4200000000000004,4,0.0,0
OVER,2024020811:8478971,3.1500000000000004,4,3.1500000000000004,4
OVER,2024020812:8476914,-4.0,4,-4.0,4
OVER,2024020812:8476945,3.09,4,3.09,4
OVER,2024020813:8470594,-4.0,4,0.0,0
OVER,2024020813:8482487,-2.0,2,-2.0,2
OVER,2024020814:8476341,3.13,4,3.13,4
OVER,2024020815:8479496,3.49,4,3.49,4
OVER,2024020816:8478009,-4.0,4,0.0,0
OVER,2024020816:8478905,3.22,4,3.22,4
OVER,2024020817:8481611,-3.0,3,-3.0,3
OVER,2024020817:8482821,-4.0,4,0.0,0
OVER,2024020818:8481692,3.12,4,3.12,4
OVER,2024020819:8479973,3.33,4,3.33,4
OVER,2024020820:8478007,-4.0,4,0.0,0
OVER,2024020820:8478492,-4.0,4,-4.0,4
OVER,2024020821:8478916,3.3400000000000003,4,3.3400000000000003,4
OVER,2024020821:8482137,-4.0,4,0.0,0
OVER,2024020822:8481020,-4.0,4,-2.0,2
OVER,2024020823:8477967,-3.0,3,-3.0,3
OVER,2024020823:8479979,3.27,4,3.27,4
OVER,2024020824:8478406,-4.0,4,-4.0,4
OVER,2024020824:8480981,3.66,4,0.0,0
OVER,2024020825:8478872,-4.0,4,-4.0,4
OVER,2024020826:8475683,1.76,2,1.76,2
OVER,2024020826:8475852,1.6600000000000001,2,0.0,0
OVER,2024020827:8478048,-4.0,4,0.0,0
OVER,2024020827:8480280,-3.0,3,0.0,0
OVER,2024020828:8479406,2.24,3,0.0,0
OVER,2024020828:8482447,-2.0,2,-2.0,2
OVER,2024020829:8476883,2.9299999999999997,3,2.9299999999999997,3
OVER,2024020829:8478009,2.37,3,0.0,0
OVER,2024020830:8477968,-3.0,3,0.0,0
OVER,2024020831:8476945,2.43,3,2.43,3
OVER,2024020831:8480313,2.3,3,1.6,2
OVER,2024020832:8475883,2.4800000000000004,3,2.4800000000000004,3
OVER,2024020834:8475660,2.5200000000000005,3,0.0,0
OVER,2024020834:8481692,-3.0,3,-3.0,3
OVER,2024020835:8474596,-3.0,3,-3.0,3
OVER,2024020836:8478406,3.18,4,0.0,0
OVER,2024020836:8481035,3.1900000000000004,4,0.0,0
OVER,2024020838:8481519,3.71,4,3.71,4
OVER,2024020839:8471734,2.35,3,0.0,0
OVER,2024020840:8478007,3.2700000000000005,4,0.0,0
OVER,2024020840:8479193,1.7000000000000002,2,1.7000000000000002,2
OVER,2024020841:8478971,3.1,4,3.1,4
OVER,2024020842:8479312,3.8499999999999996,4,0.0,0
OVER,2024020842:8480947,-4.0,4,-4.0,4
OVER,2024020843:8478435,2.15,3,0.0,0
OVER,2024020844:8476341,-3.0,3,0.0,0
OVER,2024020844:8477424,2.3200000000000003,3,2.3200000000000003,3
OVER,2024020845:8470594,3.24,4,1.6400000000000001,2
OVER,2024020845:8480280,3.0700000000000003,4,2.3,3
OVER,2024020846:8478007,-4.0,4,0.0,0
OVER,2024020847:8476883,3.0,4,3.0,4
OVER,2024020848:8477968,-3.0,3,-3.0,3
OVER,2024020848:8482076,2.38,3,2.38,3
OVER,2024020849:8475683,-4.0,4,-4.0,4
OVER,2024020849:8480313,3.57,4,0.0,0
OVER,2024020850:8478009,3.12,4,0.0,0
OVER,2024020851:8476412,3.12,4,0.0,0
OVER,2024020852:8477480,3.1900000000000004,4,0.0,0
OVER,2024020852:8481611,3.57,4,3.57,4
OVER,2024020853:8479361,-4.0,4,0.0,0
OVER,2024020853:8481692,-4.0,4,-2.0,2
OVER,2024020854:8478872,-4.0,4,-2.0,2
OVER,2024020854:8481035,3.7399999999999998,4,0.0,0
OVER,2024020855:8477967,3.04,4,3.04,4
OVER,2024020856:8476434,-4.0,4,0.0,0
OVER,2024020856:8479979,3.57,4,2.6999999999999997,3
OVER,2024020857:8475660,-4.0,4,-3.0,3
OVER,2024020857:8478916,3.1,4,3.1,4
OVER,2024020858:8478470,3.31,4,3.31,4
OVER,2024020858:8480382,-4.0,4,0.0,0
OVER,2024020859:8476914,-4.0,4,0.0,0
OVER,2024020859:8478048,-4.0,4,-4.0,4
OVER,2024020860:8475717,3.79,4,3.79,4
OVER,2024020860:8482821,3.2800000000000002,4,0.0,0
OVER,2024020861:8475311,-4.0,4,-4.0,4
OVER,2024020861:8482487,2.38,3,0.0,0
OVER,2024020862:8476341,3.41,4,3.41,4
OVER,2024020862:8476883,3.01,4,3.01,4
OVER,2024020863:8478499,-4.0,4,-4.0,4
OVER,2024020864:8478905,-4.0,4,-4.0,4
OVER,2024020864:8479292,-4.0,4,0.0,0
OVER,2024020865:8478007,3.33,4,0.0,0
OVER,2024020865:8478971,-4.0,4,-4.0,4
OVER,2024020866:8480981,3.78,4,0.0,0
OVER,2024020866:8481519,-4.0,4,-4.0,4
OVER,2024020867:8479406,3.7299999999999995,4,0.0,0
OVER,2024020868:8478406,3.5999999999999996,4,3.5999999999999996,4
OVER,2024020868:8481692,3.45,4,0.0,0
OVER,2024020869:8476932,3.8499999999999996,4,3.8499999999999996,4
OVER,2024020869:8478916,3.1900000000000004,4,0.0,0
OVER,2024020870:8477970,-4.0,4,0.0,0
OVER,2024020871:8477968,-4.0,4,0.0,0
OVER,2024020871:8478048,-4.0,4,-4.0,4
OVER,2024020872:8476945,3.37,4,3.37,4
OVER,2024020872:8478009,-4.0,4,0.0,0
OVER,2024020873:8475852,2.86,4,0.0,0
OVER,2024020874:8479973,-4.0,4,-4.0,4
OVER,2024020875:8479496,3.61,4,3.61,4
OVER,2024020875:8479979,3.2300000000000004,4,3.2300000000000004,4
OVER,2024020876:8478470,-4.0,4,-4.0,4
OVER,2024020877:8479312,-4.0,4,0.0,0
OVER,2024020878:8478872,2.55,3,0.0,0
OVER,2024020878:8481611,3.21,4,3.21,4
OVER,2024020879:8480280,2.3200000000000003,3,0.0,0
OVER,2024020880:8475683,3.48,4,3.48,4
OVER,2024020880:8476999,3.04,4,0.0,0
OVER,2024020881:8481035,3.1500000000000004,4,2.3200000000000003,3
OVER,2024020881:8482446,-2.0,2,0.0,0
OVER,2024020882:8471734,-4.0,4,-4.0,4
OVER,2024020882:8478007,3.8999999999999995,4,0.0,0
OVER,2024020883:8476412,-4.0,4,-4.0,4
OVER,2024020883:8482821,3.18,4,0.0,0
OVER,2024020884:8477967,-2.0,2,-2.0,2
OVER,2024020884:8479361,-2.0,2,0.0,0
OVER,2024020885:8480045,-4.0,4,0.0,0
OVER,2024020885:8481020,3.2600000000000002,4,3.2600000000000002,4
OVER,2024020886:8478009,3.75,4,0.0,0
OVER,2024020886:8479406,3.84,4,2.9299999999999997,3
OVER,2024020887:8481692,3.55,4,3.55,4
OVER,2024020889:8479193,1.7899999999999998,2,1.7899999999999998,2
OVER,2024020890:8478971,-4.0,4,-4.0,4
OVER,2024020890:8480313,-4.0,4,-4.0,4
OVER,2024020891:8482487,-2.0,2,-1.0,1
OVER,2024020892:8479973,3.4800000000000004,4,0.0,0
OVER,2024020892:8481035,-2.0,2,0.0,0
OVER,2024020893:8477968,-4.0,4,-4.0,4
OVER,2024020893:8480313,2.9299999999999997,4,0.0,0
OVER,2024020894:8470594,0.95,1,0.95,1
OVER,2024020895:8478048,-3.0,3,-3.0,3
OVER,2024020896:8475683,-4.0,4,-4.0,4
OVER,2024020897:8474596,-4.0,4,0.0,0
OVER,2024020899:8480280,3.58,4,1.8599999999999999,2
OVER,2024020900:8476932,3.22,4,0.0,0
OVER,2024020900:8481611,-4.0,4,-4.0,4
OVER,2024020901:8476999,-4.0,4,0.0,0
OVER,2024020901:8478470,-4.0,4,0.0,0
OVER,2024020902:8475852,-4.0,4,0.0,0
OVER,2024020902:8478007,3.43,4,3.43,4
OVER,2024020903:8477480,-4.0,4,0.0,0
OVER,2024020903:8480981,2.9299999999999997,4,0.0,0
OVER,2024020904:8478971,-4.0,4,-3.0,3
OVER,2024020905:8478499,2.59,3,2.59,3
OVER,2024020905:8480947,3.82,4,0.0,0
OVER,2024020906:8475717,3.41,4,2.46,3
OVER,2024020906:8479292,-4.0,4,-4.0,4
OVER,2024020907:8478048,3.59,4,0.0,0
OVER,2024020907:8482446,-4.0,4,0.0,0
OVER,2024020908:8479312,-4.0,4,0.0,0
OVER,2024020910:8476412,3.59,4,3.59,4
OVER,2024020910:8478406,-4.0,4,-3.0,3
OVER,2024020912:8479361,3.21,4,3.21,4
OVER,2024020912:8482821,-4.0,4,0.0,0
OVER,2024020913:8478009,-4.0,4,0.0,0
OVER,2024020913:8479979,3.5999999999999996,4,1.8599999999999999,2
OVER,2024020914:8480382,3.66,4,0.0,0
OVER,2024020914:8481692,3.53,4,3.53,4
OVER,2024020915:8478872,-4.0,4,-4.0,4
OVER,2024020915:8481668,2.95,3,0.0,0
OVER,2024020916:8476945,-4.0,4,-4.0,4
OVER,2024020916:8477970,3.3100000000000005,4,0.0,0
OVER,2024020917:8475311,-4.0,4,0.0,0
OVER,2024020918:8476932,3.29,4,3.29,4
OVER,2024020918:8480280,-4.0,4,0.0,0
OVER,2024020919:8480045,-4.0,4,-4.0,4
OVER,2024020920:8475883,-4.0,4,-4.0,4
OVER,2024020920:8478470,-4.0,4,0.0,0
OVER,2024020921:8479973,3.3100000000000005,4,3.3100000000000005,4
OVER,2024020922:8477968,2.8099999999999996,3,0.0,0
OVER,2024020922:8481035,-3.0,3,-3.0,3
OVER,2024020923:8478435,2.7299999999999995,3,0.0,0
OVER,2024020923:8480313,-4.0,4,0.0,0
OVER,2024020924:8478007,-4.0,4,0.0,0
OVER,2024020924:8479979,-4.0,4,-4.0,4
OVER,2024020925:8478009,-4.0,4,0.0,0
OVER,2024020925:8478048,2.88,3,0.0,0
OVER,2024020926:8476412,3.5,4,3.5,4
OVER,2024020926:8478916,-4.0,4,0.0,0
OVER,2024020927:8477424,-3.0,3,0.0,0
OVER,2024020927:8481519,-3.0,3,-3.0,3
OVER,2024020928:8475660,-3.0,3,0.0,0
OVER,2024020928:8479406,-3.0,3,-3.0,3
OVER,2024020929:8478872,3.02,4,3.02,4
OVER,2024020929:8482821,3.48,4,0.0,0
OVER,2024020930:8476945,-3.0,3,0.0,0
OVER,2024020930:8476999,3.59,4,0.0,0
OVER,2024020931:8474596,3.4800000000000004,4,0.9099999999999999,1
OVER,2024020931:8478406,-4.0,4,-4.0,4
OVER,2024020932:8479496,-3.0,3,-3.0,3
OVER,2024020932:8480947,3.04,4,3.04,4
OVER,2024020934:8478470,3.3600000000000003,4,3.3600000000000003,4
OVER,2024020934:8480382,3.4000000000000004,4,0.0,0
OVER,2024020935:8475660,3.1900000000000004,4,3.1900000000000004,4
OVER,2024020935:8480193,2.84,3,2.84,3
OVER,2024020936:8476883,3.1,4,0.0,0
OVER,2024020936:8481692,-4.0,4,0.0,0
OVER,2024020937:8475683,-4.0,4,-4.0,4
OVER,2024020937:8479973,3.88,4,0.0,0
OVER,2024020938:8477968,-4.0,4,0.0,0
OVER,2024020938:8481035,-3.0,3,-2.0,2
OVER,2024020939:8479292,-4.0,4,-4.0,4
OVER,2024020939:8480981,-4.0,4,-4.0,4
OVER,2024020940:8480045,-4.0,4,0.0,0
OVER,2024020940:8481611,-4.0,4,-4.0,4
OVER,2024020941:8477480,3.08,4,0.0,0
OVER,2024020942:8470594,-4.0,4,0.0,0
OVER,2024020942:8478872,-4.0,4,-4.0,4
OVER,2024020943:8475852,-4.0,4,0.0,0
OVER,2024020943:8478492,-4.0,4,-4.0,4
OVER,2024020944:8480843,-3.0,3,0.0,0
