game_date,game_id,goalie_name,betting_line,goalie_id,team_abbrev,opponent_team,is_home,predicted_saves,prob_over,confidence_pct,confidence_bucket,recommendation,bet_amount,bet_selection,actual_saves,result,profit_loss,notes,line_over,line_under,ev,book
2026-02-26,2025020925,Grubauer,23.5,8475831.0,SEA,STL,0,23.39999961853027,0.4898507595062256,2.029848098754883,50-55%,NO BET,,NONE,27.0,NO BET,0.0,,-122.0,100.0,0.0101492404937744,Underdog
2026-02-26,2025020927,Gustavsson,28.5,8479406.0,MIN,COL,0,28.0,0.4081594049930573,18.36811828613281,55-60%,NO BET,,NONE,44.0,NO BET,0.0,,-124.0,101.0,0.0943281948566436,Underdog
2026-02-26,2025020927,Blackwood,23.5,8478406.0,COL,MIN,1,22.79999923706055,0.3616914749145508,27.66170501708984,60-65%,NO BET,,NONE,31.0,NO BET,0.0,,100.0,-122.0,0.0887590050697326,Underdog
2026-02-26,2025020929,Ingram,23.5,8478971.0,EDM,LAK,0,23.5,0.5004458427429199,0.0891685485839843,50-55%,NO BET,,NONE,21.0,NO BET,0.0,,-122.0,100.0,-0.0004458427429199,Underdog
2026-02-26,2025020928,Wolf,24.5,8481692.0,CGY,SJS,0,24.60000038146973,0.5284911394119263,5.698227882385254,50-55%,NO BET,,NONE,34.0,NO BET,0.0,,-104.0,-120.0,0.0186871886253356,Underdog
2026-02-26,2025020929,Kuemper,25.5,8475311.0,LAK,EDM,1,26.20000076293945,0.6448423266410828,28.96846580505371,60-65%,OVER,1.0,OVER,11.0,LOSS,-1.0,,-107.0,-115.0,0.1279340982437134,Underdog
2026-02-26,2025020918,Korpisalo,25.5,8476914.0,BOS,CBJ,1,24.5,0.3032204508781433,39.35591125488281,65-70%,UNDER,,NONE,36.0,NO BET,0.0,,-122.0,-106.0,0.182216465473175,BetOnline
2026-02-26,2025020924,Ersson,21.5,8481035.0,PHI,NYR,0,21.70000076293945,0.5326305031776428,6.526100635528564,50-55%,NO BET,,NONE,23.0,NO BET,0.0,,-120.0,-103.0,-0.0128240585327148,Underdog
2026-02-26,2025020928,Askarov,25.5,8482137.0,SJS,CGY,1,25.79999923706055,0.5628782510757446,12.57565021514893,55-60%,NO BET,,NONE,25.0,NO BET,0.0,,-115.0,-107.0,0.0279945135116577,Underdog
2026-02-26,2025020924,Shesterkin,23.5,8478048.0,NYR,PHI,1,23.39999961853027,0.4856701791286469,2.86596417427063,50-55%,NO BET,,NONE,21.0,NO BET,0.0,,-107.0,-114.0,-0.0183804631233215,Underdog
2026-02-26,2025020919,Montembeault,23.5,8478470.0,MTL,NYI,1,23.79999923706055,0.5576304793357849,11.52609634399414,55-60%,NO BET,,NONE,22.0,NO BET,0.0,,-104.0,-118.0,0.0478265285491943,Underdog
2026-02-26,2025020918,Merzlikins,24.5,8478007.0,CBJ,BOS,0,23.89999961853027,0.3704989850521088,25.90020370483398,60-65%,NO BET,,NONE,19.0,NO BET,0.0,,-123.0,-105.0,0.1173058748245239,BetOnline
2026-02-26,2025020922,Silovs,23.5,8481668.0,PIT,NJD,1,23.70000076293945,0.5480008125305176,9.600162506103516,50-55%,NO BET,,NONE,29.0,NO BET,0.0,,-117.0,-105.0,0.0088303089141845,Underdog
2026-02-26,2025020922,Markstrom,23.5,8474593.0,NJD,PIT,0,24.29999923706055,0.6511525511741638,30.23051071166992,65-70%,NO BET,,NONE,33.0,NO BET,0.0,,-120.0,-104.0,0.1056979894638062,Underdog
2026-02-26,2025020923,Bussi,21.5,8483548.0,CAR,TBL,1,21.89999961853027,0.5783803462982178,15.67606925964355,55-60%,NO BET,,NONE,24.0,NO BET,0.0,,-113.0,-109.0,0.0478639006614685,Underdog
2026-02-26,2025020923,Johansson,26.5,8477992.0,TBL,CAR,0,26.29999923706055,0.4696636497974396,6.067270278930664,50-55%,NO BET,,NONE,28.0,NO BET,0.0,,100.0,-122.0,-0.0192131400108337,Underdog
2026-02-26,2025020921,Bobrovsky,21.5,8475683.0,FLA,TOR,1,22.29999923706055,0.661739706993103,32.34794235229492,65-70%,OVER,1.0,OVER,29.0,WIN,0.8547008547008548,,-117.0,-106.0,0.12256920337677,Underdog
2026-02-26,2025020921,Woll,27.5,8479361.0,TOR,FLA,0,27.5,0.5010877251625061,0.2175450325012207,50-55%,NO BET,,NONE,32.0,NO BET,0.0,,-124.0,101.0,0.0013998448848724,Underdog
2026-02-26,2025020919,Sorokin,24.5,8478009.0,NYI,MTL,0,24.5,0.4902715384960175,1.945692300796509,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-115.0,-107.0,-0.0071797966957092,Underdog
2026-02-26,2025020918,Korpisalo,25.5,8476914.0,BOS,CBJ,1,24.5,0.3032204508781433,39.35591125488281,65-70%,UNDER,1.0,UNDER,36.0,LOSS,-1.0,,-121.0,-103.0,0.1893903613090515,Underdog
2026-02-26,2025020918,Merzlikins,24.5,8478007.0,CBJ,BOS,0,23.89999961853027,0.3704989850521088,25.90020370483398,60-65%,UNDER,1.0,UNDER,19.0,WIN,0.9803921568627452,,-121.0,-102.0,0.124550461769104,Underdog
2026-02-26,2025020926,Knight,25.5,8481519.0,CHI,NSH,0,25.70000076293945,0.5337061882019043,6.741237640380859,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-112.0,-110.0,0.0054042935371398,Underdog
2026-02-26,2025020923,Bussi,21.5,8483548.0,CAR,TBL,1,21.89999961853027,0.5783803462982178,15.67606925964355,55-60%,NO BET,,NONE,24.0,NO BET,0.0,,-116.0,-111.0,0.0413433313369751,BetOnline
2026-02-26,2025020920,Ullmark,22.5,8476999.0,OTT,DET,1,23.60000038146973,0.7264260053634644,45.28520202636719,70-75%,OVER,1.0,OVER,18.0,LOSS,-1.0,,-108.0,-114.0,0.2071952223777771,Underdog
2026-02-26,2025020920,Ullmark,22.5,8476999.0,OTT,DET,1,23.60000038146973,0.7264260053634644,45.28520202636719,70-75%,OVER,,NONE,18.0,NO BET,0.0,,-109.0,-119.0,0.2048949003219604,BetOnline
2026-02-26,2025020923,Johansson,26.5,8477992.0,TBL,CAR,0,26.29999923706055,0.4696636497974396,6.067270278930664,50-55%,NO BET,,NONE,28.0,NO BET,0.0,,100.0,-130.0,-0.0303363502025604,BetOnline
2026-02-26,2025020929,Kuemper,25.5,8475311.0,LAK,EDM,1,26.20000076293945,0.6448423266410828,28.96846580505371,60-65%,OVER,,NONE,11.0,NO BET,0.0,,-105.0,-123.0,0.1326472163200378,BetOnline
2026-02-26,2025020929,Ingram,23.5,8478971.0,EDM,LAK,0,23.5,0.5004458427429199,0.0891685485839843,50-55%,NO BET,,NONE,21.0,NO BET,0.0,,-125.0,-103.0,-0.007835030555725,BetOnline
2026-02-26,2025020927,Gustavsson,28.5,8479406.0,MIN,COL,0,28.0,0.4081594049930573,18.36811828613281,55-60%,NO BET,,NONE,44.0,NO BET,0.0,,-123.0,-104.0,0.0820366740226745,BetOnline
2026-02-26,2025020919,Sorokin,24.5,8478009.0,NYI,MTL,0,24.5,0.4902715384960175,1.945692300796509,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-118.0,-110.0,-0.0140811204910278,BetOnline
2026-02-26,2025020919,Montembeault,23.5,8478470.0,MTL,NYI,1,23.79999923706055,0.5576304793357849,11.52609634399414,55-60%,NO BET,,NONE,22.0,NO BET,0.0,,-108.0,-120.0,0.0383996963500976,BetOnline
2026-02-26,2025020927,Blackwood,23.5,8478406.0,COL,MIN,1,22.79999923706055,0.3616914749145508,27.66170501708984,60-65%,NO BET,,NONE,31.0,NO BET,0.0,,100.0,-130.0,0.0730911493301391,BetOnline
2026-02-26,2025020924,Ersson,21.5,8481035.0,PHI,NYR,0,21.70000076293945,0.5326305031776428,6.526100635528564,50-55%,NO BET,,NONE,23.0,NO BET,0.0,,-123.0,-105.0,-0.0189390182495117,BetOnline
2026-02-26,2025020924,Shesterkin,23.5,8478048.0,NYR,PHI,1,23.39999961853027,0.4856701791286469,2.86596417427063,50-55%,NO BET,,NONE,21.0,NO BET,0.0,,-108.0,-120.0,-0.0311247706413269,BetOnline
2026-02-26,2025020926,Knight,25.5,8481519.0,CHI,NSH,0,25.70000076293945,0.5337061882019043,6.741237640380859,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-112.0,-115.0,0.0054042935371398,BetOnline
2026-02-26,2025020921,Woll,27.5,8479361.0,TOR,FLA,0,27.5,0.5010877251625061,0.2175450325012207,50-55%,NO BET,,NONE,32.0,NO BET,0.0,,-128.0,-101.0,-0.0035752654075622,BetOnline
2026-02-26,2025020921,Bobrovsky,21.5,8475683.0,FLA,TOR,1,22.29999923706055,0.661739706993103,32.34794235229492,65-70%,NO BET,,NONE,29.0,NO BET,0.0,,-119.0,-109.0,0.118360698223114,BetOnline
2026-02-26,2025020923,Bussi,21.5,8483548.0,CAR,TBL,1,21.89999961853027,0.5783803462982178,15.67606925964355,55-60%,NO BET,,NONE,24.0,NO BET,0.0,,-115.0,-112.0,0.0434966087341308,BetOnline
2026-02-27,2025020932,Vejmelka,24.5,8478872.0,UTA,MIN,1,24.70000076293945,0.5465608835220337,9.312176704406738,50-55%,NO BET,,NONE,21.0,NO BET,0.0,,-120.0,-103.0,0.001106321811676,Underdog
2026-02-27,2025020931,Thompson,25.5,8480313.0,WSH,VGK,1,24.79999923706055,0.36635622382164,26.72875595092773,60-65%,NO BET,,NONE,24.0,NO BET,0.0,,-112.0,-110.0,0.1098341941833496,Underdog
2026-02-27,2025020930,Lyon,28.5,8479312.0,BUF,FLA,0,28.70000076293945,0.5332627892494202,6.652557849884033,50-55%,NO BET,,NONE,28.0,NO BET,0.0,,-107.0,-114.0,0.0163545608520507,Underdog
2026-02-27,2025020931,Schmid,22.5,8481033.0,VGK,WSH,0,22.89999961853027,0.5851175785064697,17.02351570129395,55-60%,NO BET,,NONE,27.0,NO BET,0.0,,-122.0,100.0,0.0355680584907531,Underdog
2026-02-27,2025020930,Tarasov,21.5,8480193.0,FLA,BUF,1,22.5,0.7073237299919128,41.46474456787109,70-75%,OVER,2.0,OVER,36.0,WIN,1.851851851851852,,-108.0,-114.0,0.1880929470062256,Underdog
2026-02-27,2025020932,Wallstedt,25.5,8482661.0,MIN,UTA,0,25.70000076293945,0.549558699131012,9.911739349365234,50-55%,NO BET,,NONE,32.0,NO BET,0.0,,-109.0,-113.0,0.028027594089508,Underdog
2026-02-27,2025020933,Hellebuyck,25.5,8476945.0,WPG,ANA,0,26.39999961853027,0.6854150891304016,37.0830192565918,65-70%,OVER,1.0,OVER,35.0,WIN,1.03,,103.0,-127.0,0.1928042471408844,Underdog
2026-02-27,2025020930,Lyon,28.5,8479312.0,BUF,FLA,0,28.70000076293945,0.5332627892494202,6.652557849884033,50-55%,NO BET,,NONE,28.0,NO BET,0.0,,100.0,-124.0,0.0332627892494201,Underdog
2026-02-27,2025020931,Thompson,25.5,8480313.0,WSH,VGK,1,24.79999923706055,0.36635622382164,26.72875595092773,60-65%,NO BET,,NONE,24.0,NO BET,0.0,,-108.0,-114.0,0.1009334921836853,Underdog
2026-02-27,2025020932,Vejmelka,24.5,8478872.0,UTA,MIN,1,24.70000076293945,0.5465608835220337,9.312176704406738,50-55%,NO BET,,NONE,21.0,NO BET,0.0,,-115.0,-107.0,0.0116771459579467,Underdog
2026-02-27,2025020931,Thompson,25.5,8480313.0,WSH,VGK,1,24.79999923706055,0.36635622382164,26.72875595092773,60-65%,NO BET,,NONE,24.0,NO BET,0.0,,-102.0,-121.0,0.0861324071884155,Underdog
2026-02-28,2025020941,Vasilevskiy,23.5,8476883.0,TBL,BUF,1,22.60000038146973,0.3258138298988342,34.83723449707031,65-70%,UNDER,1.0,UNDER,9.0,WIN,0.8264462809917354,,-103.0,-121.0,0.1266748309135437,Underdog
2026-02-28,2025020942,Talbot,27.5,8475660.0,DET,CAR,0,27.60000038146973,0.5179986357688904,3.599727153778076,50-55%,NO BET,,NONE,31.0,NO BET,0.0,,-109.0,-113.0,-0.0035324692726135,Underdog
2026-02-28,2025020940,Lindgren,24.5,8479292.0,WSH,MTL,0,24.20000076293945,0.4354178905487061,12.91642189025879,55-60%,NO BET,,NONE,19.0,NO BET,0.0,,102.0,-125.0,0.0090265274047851,Underdog
2026-02-28,2025020937,Sorokin,26.5,8478009.0,NYI,CBJ,0,26.70000076293945,0.5482059717178345,9.641194343566896,50-55%,NO BET,,NONE,27.0,NO BET,0.0,,-120.0,-104.0,0.0027514100074768,Underdog
2026-02-28,2025020946,Daccord,24.5,8478916.0,SEA,VAN,1,24.79999923706055,0.56846022605896,13.69204521179199,55-60%,NO BET,,NONE,27.0,NO BET,0.0,,102.0,-125.0,0.0734107196331024,Underdog
2026-02-28,2025020936,Askarov,26.5,8482137.0,SJS,EDM,1,26.70000076293945,0.5315638184547424,6.312763690948486,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-121.0,-102.0,-0.0159475207328796,Underdog
2026-02-28,2025020935,Vladar,21.5,8478435.0,PHI,BOS,1,21.0,0.4079678058624268,18.40643882751465,55-60%,NO BET,,NONE,26.0,NO BET,0.0,,-124.0,101.0,0.0945197641849517,Underdog
2026-02-28,2025020940,Dobes,24.5,8482487.0,MTL,WSH,1,24.89999961853027,0.5874093770980835,17.48187637329102,55-60%,NO BET,,NONE,27.0,NO BET,0.0,,-120.0,-104.0,0.0419548153877258,Underdog
2026-02-28,2025020939,Ullmark,22.5,8476999.0,OTT,TOR,0,23.29999923706055,0.6606578230857849,32.13156509399414,65-70%,OVER,1.0,OVER,21.0,LOSS,-1.0,,-104.0,-118.0,0.1508538722991943,Underdog
2026-02-28,2025020939,Woll,26.5,8479361.0,TOR,OTT,1,26.29999923706055,0.4543852508068085,9.122949600219728,50-55%,NO BET,,NONE,23.0,NO BET,0.0,,-107.0,-115.0,0.0107309818267822,Underdog
2026-02-28,2025020945,Oettinger,23.5,8479979.0,DAL,NSH,1,24.60000038146973,0.7280622720718384,45.61245346069336,70-75%,OVER,1.0,OVER,25.0,WIN,0.9174311926605504,,-109.0,-113.0,0.2065311670303345,Underdog
2026-02-28,2025020937,Greaves,24.5,8482982.0,CBJ,NYI,1,24.70000076293945,0.5434208512306213,8.68416976928711,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-103.0,-120.0,0.0360316634178161,Underdog
2026-02-28,2025020936,Askarov,26.5,8482137.0,SJS,EDM,1,26.70000076293945,0.5315638184547424,6.312763690948486,50-55%,NO BET,,NONE,20.0,NO BET,0.0,,-125.0,103.0,-0.0239917635917663,Underdog
2026-02-28,2025020935,Swayman,24.5,8480280.0,BOS,PHI,0,24.5,0.5081250667572021,1.62501335144043,50-55%,NO BET,,NONE,14.0,NO BET,0.0,,-110.0,-112.0,-0.0156844854354858,Underdog
2026-02-28,2025020942,Andersen,22.5,8475883.0,CAR,DET,1,22.79999923706055,0.5695444345474243,13.90888690948486,55-60%,NO BET,,NONE,27.0,NO BET,0.0,,-118.0,-105.0,0.028260052204132,Underdog
2026-02-28,2025020939,Woll,26.5,8479361.0,TOR,OTT,1,26.29999923706055,0.4543852508068085,9.122949600219728,50-55%,NO BET,,NONE,23.0,NO BET,0.0,,-112.0,-110.0,0.0218051671981811,Underdog
2026-02-28,2025020946,Lankinen,23.5,8480947.0,VAN,SEA,0,24.0,0.5981093049049377,19.62186050415039,55-60%,NO BET,,NONE,20.0,NO BET,0.0,,-121.0,-103.0,0.0505979657173156,Underdog
2026-02-28,2025020943,Markstrom,22.5,8474593.0,NJD,STL,0,22.79999923706055,0.5572053790092468,11.44107627868652,55-60%,NO BET,,NONE,25.0,NO BET,0.0,,-108.0,-114.0,0.0379745960235595,Underdog
2026-02-28,2025020943,Binnington,24.5,8476412.0,STL,NJD,1,24.79999923706055,0.562994122505188,12.5988245010376,55-60%,NO BET,,NONE,30.0,NO BET,0.0,,-114.0,-108.0,0.0302838683128356,Underdog
2026-02-28,2025020945,Smith,29.5,8479193.0,DAL,NSH,1,,,,,,,NONE,,,,,-127.0,,,Underdog
2026-02-28,2025020936,Ingram,22.5,8478971.0,EDM,SJS,0,22.70000076293945,0.5481975078582764,9.639501571655272,50-55%,NO BET,,NONE,28.0,NO BET,0.0,,-121.0,-102.0,0.0006861686706542,Underdog
2026-03-01,2025020952,Cooley,26.5,8482445.0,CGY,ANA,0,26.5,0.4930788278579712,1.384234428405762,50-55%,NO BET,,NONE,,,,,-110.0,-112.0,-0.0213807225227356,Underdog
2026-03-01,2025020951,Gustavsson,24.5,8479406.0,MIN,STL,1,24.5,0.4928354918956757,1.432901620864868,50-55%,NO BET,,NONE,,,,,-105.0,-118.0,-0.0193596184253692,Underdog
2026-03-01,2025020951,Hofer,25.5,8480981.0,STL,MIN,0,25.29999923706055,0.4678607881069183,6.427842140197754,50-55%,NO BET,,NONE,,,,,-118.0,-104.0,0.0223352313041687,Underdog
2026-03-01,2025020950,Nedeljkovic,24.5,8477968.0,SJS,WPG,1,24.70000076293945,0.5447976589202881,8.959531784057617,50-55%,NO BET,,NONE,,,,,-102.0,-121.0,0.0398471355438232,Underdog
2026-03-01,2025020949,Soderblom,25.5,8482821.0,CHI,UTA,0,25.29999923706055,0.4501444697380066,9.971105575561523,50-55%,NO BET,,NONE,,,,,-122.0,-102.0,0.0449050068855285,Underdog
2026-03-01,2025020952,Dostal,25.5,8480843.0,ANA,CGY,1,25.29999923706055,0.454034149646759,9.193170547485352,50-55%,NO BET,,NONE,,,,,-112.0,-110.0,0.0221562981605529,Underdog
2026-03-01,2025020947,Silovs,24.5,8481668.0,PIT,VGK,1,24.20000076293945,0.4373551309108734,12.52897357940674,55-60%,NO BET,,NONE,,,,,-114.0,-108.0,0.0434140563011169,Underdog
2026-03-01,2025020948,Bobrovsky,22.5,8475683.0,FLA,NYI,0,22.70000076293945,0.5440793633460999,8.815872192382812,50-55%,NO BET,,NONE,,,,,-122.0,-102.0,-0.0054701566696166,Underdog
2026-03-01,2025020948,Rittich,25.5,8479496.0,NYI,FLA,1,25.60000038146973,0.5199296474456787,3.985929489135742,50-55%,NO BET,,NONE,,,,,-112.0,-110.0,-0.0083722472190856,Underdog
2026-03-02,2025020957,Andersen,21.5,8475883.0,CAR,SEA,0,21.20000076293945,0.4318583309650421,13.62833404541016,55-60%,NO BET,,NONE,13.0,NO BET,0.0,,103.0,-125.0,0.0125861167907714,Underdog
2026-03-02,2025020954,Stolarz,24.5,8476932.0,TOR,PHI,1,24.0,0.3958574831485748,20.8285026550293,60-65%,NO BET,,NONE,23.0,NO BET,0.0,,-108.0,-114.0,0.0714322924613952,Underdog
2026-03-02,2025020956,Oettinger,23.5,8479979.0,DAL,VAN,0,23.29999923706055,0.466573566198349,6.685286521911621,50-55%,NO BET,,NONE,13.0,NO BET,0.0,,-102.0,-121.0,-0.0140849351882934,Underdog
2026-03-02,2025020954,Vladar,23.5,8478435.0,PHI,TOR,0,22.20000076293945,0.2345519512891769,53.08960723876953,75%+,UNDER,,NONE,29.0,NO BET,0.0,,101.0,-124.0,0.2118766307830811,Underdog
2026-03-02,2025020954,Vladar,22.5,8478435.0,PHI,TOR,0,21.29999923706055,0.267238974571228,46.55220413208008,70-75%,UNDER,1.0,UNDER,29.0,LOSS,-1.0,,-124.0,101.0,0.2352485954761505,Underdog
2026-03-02,2025020953,Shesterkin,25.5,8478048.0,NYR,CBJ,1,25.79999923706055,0.5511664748191833,10.23329544067383,55-60%,NO BET,1.0,OVER,23.0,LOSS,-1.0,,-109.0,-113.0,0.0296353697776794,Underdog
2026-03-02,2025020954,Stolarz,24.5,8476932.0,TOR,PHI,1,24.0,0.3958574831485748,20.8285026550293,60-65%,NO BET,,NONE,23.0,NO BET,0.0,,-113.0,-109.0,0.0826114416122436,Underdog
2026-03-02,2025020956,Smith,29.5,8479193.0,DAL,VAN,0,,,,,,,NONE,,,,,-127.0,,,Underdog
2026-03-02,2025020957,Daccord,27.5,8478916.0,SEA,CAR,1,27.5,0.490447998046875,1.910400390625,50-55%,NO BET,,NONE,35.0,NO BET,0.0,,-106.0,-117.0,-0.0241150856018066,Underdog
2026-03-02,2025020956,Tolopilo,23.5,8484268.0,VAN,DAL,1,23.0,0.40764981508255,18.47003746032715,55-60%,NO BET,,NONE,31.0,NO BET,0.0,,100.0,-124.0,0.0387787818908691,Underdog
2026-03-02,2025020953,Merzlikins,23.5,8478007.0,CBJ,NYR,0,22.89999961853027,0.3875715136528015,22.48569679260254,60-65%,NO BET,1.0,UNDER,29.0,LOSS,-1.0,,-113.0,-109.0,0.0908973813056945,Underdog
2026-03-02,2025020958,Forsberg,27.5,8476341.0,LAK,COL,1,26.20000076293945,0.2425356060266495,51.49288177490234,75%+,UNDER,1.0,UNDER,35.0,LOSS,-1.0,,-106.0,-117.0,0.2182939052581787,Underdog
2026-03-02,2025020958,Blackwood,23.5,8478406.0,COL,LAK,0,23.70000076293945,0.5325372815132141,6.507456302642822,50-55%,NO BET,1.0,OVER,19.0,LOSS,-1.0,,-110.0,-112.0,0.0087277293205261,Underdog
2026-03-02,2025020955,Gibson,25.5,8476434.0,DET,NSH,0,24.10000038146973,0.225562646985054,54.88747406005859,75%+,UNDER,2.0,UNDER,10.0,WIN,1.818181818181818,,-110.0,-110.0,0.2506278157234192,Underdog
2026-03-03,2025020962,Thompson,24.5,8480313.0,WSH,UTA,1,24.20000076293945,0.4343631863594055,13.12736320495605,55-60%,NO BET,,NONE,20.0,NO BET,0.0,,-107.0,-115.0,0.0307530760765075,Underdog
2026-03-03,2025020960,Lyon,26.5,8479312.0,BUF,VGK,1,26.39999961853027,0.4842335283756256,3.153294324874878,50-55%,NO BET,,NONE,27.0,NO BET,0.0,,-109.0,-113.0,-0.0147499442100524,Underdog
2026-03-03,2025020965,DeSmith,24.5,8479193.0,DAL,CGY,0,24.20000076293945,0.4482367932796478,10.35264110565186,55-60%,NO BET,,NONE,20.0,NO BET,0.0,,-113.0,-109.0,0.0302320718765258,Underdog
2026-03-03,2025020959,Swayman,24.5,8480280.0,BOS,PIT,1,25.0,0.5909621715545654,18.19243431091309,55-60%,NO BET,,NONE,34.0,NO BET,0.0,,-115.0,-107.0,0.0560784339904785,Underdog
2026-03-03,2025020959,Skinner,24.5,8479973.0,PIT,BOS,0,24.0,0.3963110446929932,20.73779106140137,60-65%,NO BET,,NONE,26.0,NO BET,0.0,,-107.0,-115.0,0.0688052177429199,Underdog
2026-03-03,2025020964,Hellebuyck,22.5,8476945.0,WPG,CHI,1,22.20000076293945,0.4475766718387604,10.4846658706665,55-60%,NO BET,,NONE,18.0,NO BET,0.0,,104.0,-127.0,-0.0070480108261108,Underdog
2026-03-03,2025020964,Hellebuyck,21.5,8476945.0,WPG,CHI,1,21.20000076293945,0.4475766718387604,10.4846658706665,55-60%,NO BET,,NONE,18.0,NO BET,0.0,,-125.0,102.0,0.0573738515377044,Underdog
2026-03-03,2025020961,Bobrovsky,24.5,8475683.0,FLA,NJD,0,25.0,0.6027283668518066,20.54567337036133,60-65%,NO BET,1.0,OVER,28.0,WIN,0.9090909090909092,,-110.0,-112.0,0.0789188146591186,Underdog
2026-03-03,2025020963,Greaves,25.5,8482982.0,CBJ,NSH,1,24.20000076293945,0.2372244596481323,52.55510711669922,75%+,UNDER,2.0,UNDER,21.0,WIN,1.869158878504673,,-115.0,-107.0,0.2458673119544983,Underdog
2026-03-03,2025020963,Annunen,26.5,8481020.0,NSH,CBJ,0,25.89999961853027,0.3792397379875183,24.15205192565918,60-65%,UNDER,,NONE,24.0,NO BET,0.0,,-124.0,101.0,0.1232478320598602,Underdog
2026-03-03,2025020959,Swayman,24.5,8480280.0,BOS,PIT,1,25.0,0.5909621715545654,18.19243431091309,55-60%,NO BET,1.0,OVER,34.0,WIN,0.7874015748031495,,-127.0,104.0,0.0314908027648925,Underdog
2026-03-03,2025020959,Skinner,24.5,8479973.0,PIT,BOS,0,24.0,0.3963110446929932,20.73779106140137,60-65%,NO BET,1.0,UNDER,26.0,LOSS,-1.0,,103.0,-125.0,0.048133373260498,Underdog
2026-03-03,2025020962,Vejmelka,24.5,8478872.0,UTA,WSH,0,24.89999961853027,0.5843039751052856,16.86079406738281,55-60%,NO BET,,NONE,23.0,NO BET,0.0,,-125.0,102.0,0.0287483930587768,Underdog
2026-03-03,2025020960,Schmid,22.5,8481033.0,VGK,BUF,0,22.70000076293945,0.5436999797821045,8.739995956420898,50-55%,NO BET,,NONE,25.0,NO BET,0.0,,-125.0,103.0,-0.0118556022644043,Underdog
2026-03-03,2025020961,Markstrom,25.5,8474593.0,NJD,FLA,1,24.39999961853027,0.2889412343502045,42.21175384521484,70-75%,UNDER,1.0,UNDER,20.0,WIN,0.847457627118644,,-105.0,-118.0,0.1697743535041809,Underdog
2026-03-03,2025020964,Knight,24.5,8481519.0,CHI,WPG,0,24.20000076293945,0.4476724565029144,10.46550846099854,55-60%,NO BET,,NONE,29.0,NO BET,0.0,,-124.0,101.0,0.0548150837421417,Underdog
2026-03-03,2025020966,Ullmark,24.5,8476999.0,OTT,EDM,0,24.60000038146973,0.5123406648635864,2.468132972717285,50-55%,NO BET,,NONE,32.0,NO BET,0.0,,-122.0,100.0,-0.0123406648635864,Underdog
2026-03-03,2025020966,Ingram,24.5,8478971.0,EDM,OTT,1,25.0,0.6054297089576721,21.08594131469727,60-65%,NO BET,,NONE,17.0,NO BET,0.0,,-113.0,-109.0,0.0749132633209228,Underdog
2026-03-03,2025020967,Gustavsson,26.5,8479406.0,MIN,TBL,1,26.10000038146973,0.4147835671901703,17.04328727722168,55-60%,NO BET,,NONE,24.0,NO BET,0.0,,-129.0,105.0,0.0974115133285522,Underdog
2026-03-03,2025020967,Vasilevskiy,25.5,8476883.0,TBL,MIN,0,24.79999923706055,0.3592054545879364,28.15890884399414,60-65%,UNDER,2.0,UNDER,17.0,WIN,1.923076923076923,,-120.0,-104.0,0.1309905648231506,Underdog
2026-03-03,2025020968,Wedgewood,25.5,8475809.0,COL,ANA,0,24.70000076293945,0.3410094082355499,31.79811859130859,65-70%,NO BET,,NONE,27.0,NO BET,0.0,,-106.0,-117.0,0.1198201179504395,Underdog
2026-03-03,2025020968,Dostal,29.5,8480843.0,ANA,COL,1,28.60000038146973,0.3189163506031036,36.21672821044922,65-70%,UNDER,,NONE,21.0,NO BET,0.0,,-102.0,-121.0,0.1335723400115967,Underdog
2026-03-03,2025020969,Dobes,23.5,8482487.0,MTL,SJS,0,24.60000038146973,0.7159388065338135,43.18775939941406,70-75%,OVER,1.0,OVER,21.0,LOSS,-1.0,,-122.0,100.0,0.1663892865180969,Underdog
2026-03-03,2025020969,Askarov,24.5,8482137.0,SJS,MTL,1,24.10000038146973,0.4216651022434235,15.66697978973389,55-60%,NO BET,1.0,UNDER,32.0,LOSS,-1.0,,-114.0,-108.0,0.0591041445732116,Underdog
2026-03-03,2025020965,Wolf,24.5,8481692.0,CGY,DAL,1,24.89999961853027,0.5884131789207458,17.68263626098633,55-60%,NO BET,,NONE,13.0,NO BET,0.0,,-104.0,-120.0,0.0786092281341552,Underdog
2026-03-04,2025020971,Allen,23.5,8474596.0,NJD,TOR,1,24.5,0.6973668932914734,39.4733772277832,65-70%,OVER,,NONE,0.0,NO BET,0.0,,-104.0,-120.0,0.1875629425048828,Underdog
2026-03-04,2025020970,Talbot,25.5,8475660.0,DET,VGK,1,25.89999961853027,0.571392834186554,14.27856636047363,55-60%,NO BET,,NONE,21.0,NO BET,0.0,,-112.0,-110.0,0.0430909395217895,Underdog
2026-03-04,2025020973,Rittich,26.5,8479496.0,NYI,ANA,0,26.0,0.4043402075767517,19.1319580078125,55-60%,NO BET,,NONE,21.0,NO BET,0.0,,102.0,-125.0,0.0401042103767395,Underdog
